chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 46,THE EXAM,shook,VERB,shake,VBD,conj,"
      “Time to eat, dear,” said Mrs. Walker, as she put down the tray and gently shook her husband awake.",,,
Chapter 46,THE EXAM,her,PRON,her,PRP$,poss,"
      “Time to eat, dear,” said Mrs. Walker, as she put down the tray and gently shook her husband awake.",,,
Chapter 46,THE EXAM,husband,NOUN,husband,NN,dobj,"
      “Time to eat, dear,” said Mrs. Walker, as she put down the tray and gently shook her husband awake.",,,
Chapter 46,THE EXAM,awake,ADJ,awake,JJ,oprd,"
      “Time to eat, dear,” said Mrs. Walker, as she put down the tray and gently shook her husband awake.",,,
Chapter 46,THE EXAM,Mr.,PROPN,mr.,NNP,compound,"
      Mr. Walker rubbed the sleep out of his eyes.",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,"
      Mr. Walker rubbed the sleep out of his eyes.",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,rubbed,VERB,rub,VBD,ROOT,"
      Mr. Walker rubbed the sleep out of his eyes.",,,
Chapter 46,THE EXAM,sleep,NOUN,sleep,NN,dobj,"
      Mr. Walker rubbed the sleep out of his eyes.",,,
Chapter 46,THE EXAM,his,PRON,his,PRP$,poss,"
      Mr. Walker rubbed the sleep out of his eyes.",,,
Chapter 46,THE EXAM,eyes,NOUN,eye,NNS,pobj,"
      Mr. Walker rubbed the sleep out of his eyes.",,,
Chapter 46,THE EXAM, ,SPACE, ,_SP,dep, Mrs. Walker took a bowl of soup from the tray.,,,
Chapter 46,THE EXAM,Mrs.,PROPN,mrs.,NNP,compound, Mrs. Walker took a bowl of soup from the tray.,,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj, Mrs. Walker took a bowl of soup from the tray.,Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,took,VERB,take,VBD,ROOT, Mrs. Walker took a bowl of soup from the tray.,,,
Chapter 46,THE EXAM,bowl,NOUN,bowl,NN,dobj, Mrs. Walker took a bowl of soup from the tray.,,,
Chapter 46,THE EXAM,soup,NOUN,soup,NN,pobj, Mrs. Walker took a bowl of soup from the tray.,,,
Chapter 46,THE EXAM,tray,NOUN,tray,NN,pobj, Mrs. Walker took a bowl of soup from the tray.,,,
Chapter 46,THE EXAM,Mr.,PROPN,mr.,NNP,compound,Mr. Walker exclaimed.,,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,Mr. Walker exclaimed.,Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,exclaimed,VERB,exclaim,VBD,ROOT,Mr. Walker exclaimed.,,,
Chapter 46,THE EXAM,Mrs.,PROPN,mrs.,NNP,compound,"
      Mrs. Walker shook her head.",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,"
      Mrs. Walker shook her head.",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,shook,VERB,shake,VBD,ROOT,"
      Mrs. Walker shook her head.",,,
Chapter 46,THE EXAM,her,PRON,her,PRP$,poss,"
      Mrs. Walker shook her head.",,,
Chapter 46,THE EXAM,head,NOUN,head,NN,dobj,"
      Mrs. Walker shook her head.",,,
Chapter 46,THE EXAM,Mrs.,PROPN,mrs.,NNP,compound,"
      Mrs. Walker sat down on the bed.",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,"
      Mrs. Walker sat down on the bed.",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,sat,VERB,sit,VBD,ROOT,"
      Mrs. Walker sat down on the bed.",,,
Chapter 46,THE EXAM,bed,NOUN,bed,NN,pobj,"
      Mrs. Walker sat down on the bed.",,,
Chapter 46,THE EXAM,Mr.,PROPN,mr.,NNP,compound,"
      Mr. Walker propped himself up on his elbows.",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,"
      Mr. Walker propped himself up on his elbows.",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,propped,VERB,prop,VBD,ROOT,"
      Mr. Walker propped himself up on his elbows.",,,
Chapter 46,THE EXAM,his,PRON,his,PRP$,poss,"
      Mr. Walker propped himself up on his elbows.",,,
Chapter 46,THE EXAM,elbows,NOUN,elbow,NNS,pobj,"
      Mr. Walker propped himself up on his elbows.",,,
Chapter 46,THE EXAM,know,VERB,know,VBP,parataxis,"
      “I know what’s at stake here,” Mrs. Walker snapped.",,,
Chapter 46,THE EXAM,stake,NOUN,stake,NN,pobj,"
      “I know what’s at stake here,” Mrs. Walker snapped.",,,
Chapter 46,THE EXAM,Mrs.,PROPN,mrs.,NNP,compound,"
      “I know what’s at stake here,” Mrs. Walker snapped.",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,"
      “I know what’s at stake here,” Mrs. Walker snapped.",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,snapped,VERB,snap,VBD,ROOT,"
      “I know what’s at stake here,” Mrs. Walker snapped.",,,
Chapter 46,THE EXAM,Mr.,PROPN,mr.,NNP,appos,"
      Mr. and Mrs. Walker turned to look at me.",,,
Chapter 46,THE EXAM,Mrs.,PROPN,mrs.,NNP,compound,"
      Mr. and Mrs. Walker turned to look at me.",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,conj,"
      Mr. and Mrs. Walker turned to look at me.",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,turned,VERB,turn,VBD,ROOT,"
      Mr. and Mrs. Walker turned to look at me.",,,
Chapter 46,THE EXAM,look,VERB,look,VB,xcomp,"
      Mr. and Mrs. Walker turned to look at me.",,,
Chapter 46,THE EXAM,me,PRON,i,PRP,pobj,"
      Mr. and Mrs. Walker turned to look at me.",,,
Chapter 46,THE EXAM,Mr.,PROPN,mr.,NNP,compound,"
      Mr. Walker smiled.",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,"
      Mr. Walker smiled.",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,smiled,VERB,smile,VBD,ROOT,"
      Mr. Walker smiled.",,,
Chapter 46,THE EXAM,end,NOUN,end,NN,pobj,"
      In the end, Mrs. Walker gave in.  ",,,
Chapter 46,THE EXAM,Mrs.,PROPN,mrs.,NNP,compound,"
      In the end, Mrs. Walker gave in.  ",,,
Chapter 46,THE EXAM,Walker,PROPN,walker,NNP,nsubj,"
      In the end, Mrs. Walker gave in.  ",Mrs. Walker,Walker,PERSON
Chapter 46,THE EXAM,gave,VERB,give,VBD,ROOT,"
      In the end, Mrs. Walker gave in.  ",,,
Chapter 46,THE EXAM, ,SPACE, ,_SP,punct,"
      In the end, Mrs. Walker gave in.  ",,,
Chapter 47,DRIVING TO SELMA,wanted,VERB,want,VBD,ROOT,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",,,
Chapter 47,DRIVING TO SELMA,drive,VERB,drive,VB,xcomp,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",,,
Chapter 47,DRIVING TO SELMA,Mr.,PROPN,mr.,NNP,compound,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,dobj,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,Mama,PROPN,mama,NNP,nsubj,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",,,
Chapter 47,DRIVING TO SELMA,let,VERB,let,VB,conj,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",,,
Chapter 47,DRIVING TO SELMA,him,PRON,he,PRP,dobj,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",,,
Chapter 47,DRIVING TO SELMA,fever,NOUN,fever,NN,dobj,"He wanted to drive Mr. Walker himself, but Mama wouldn’t let him since he still had a fever.",,,
Chapter 47,DRIVING TO SELMA,tucked,VERB,tuck,VBD,ROOT,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",,,
Chapter 47,DRIVING TO SELMA,Mr.,PROPN,mr.,NNP,compound,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,dobj,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,backseat,NOUN,backseat,NN,pobj,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",,,
Chapter 47,DRIVING TO SELMA,car,NOUN,car,NN,pobj,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",,,
Chapter 47,DRIVING TO SELMA,covered,VERB,cover,VBD,conj,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",,,
Chapter 47,DRIVING TO SELMA,him,PRON,he,PRP,dobj,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",,,
Chapter 47,DRIVING TO SELMA,blankets,NOUN,blanket,NNS,pobj,"
      We tucked Mr. Walker into the backseat of the car and covered him with blankets.",,,
Chapter 47,DRIVING TO SELMA,Mrs.,PROPN,mrs.,NNP,compound,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,nsubj,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,handed,VERB,hand,VBD,ROOT,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,basket,NOUN,basket,NN,dobj,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,food,NOUN,food,NN,pobj,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,told,VERB,tell,VBD,conj,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,thousandth,ADJ,thousandth,JJ,amod,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,time,NOUN,time,NN,pobj,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,careful,ADJ,careful,JJ,acomp,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,drove,VERB,drive,VBD,conj,"Mrs. Walker handed us a basket of food, told us for the thousandth time to be careful, and we drove off.",,,
Chapter 47,DRIVING TO SELMA,Mrs.,PROPN,mrs.,NNP,compound,Mrs. Walker had packed us a big thermos of strong coffee.,,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,nsubj,Mrs. Walker had packed us a big thermos of strong coffee.,Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,packed,VERB,pack,VBN,ROOT,Mrs. Walker had packed us a big thermos of strong coffee.,,,
Chapter 47,DRIVING TO SELMA,big,ADJ,big,JJ,amod,Mrs. Walker had packed us a big thermos of strong coffee.,,,
Chapter 47,DRIVING TO SELMA,thermos,NOUN,thermo,NNS,dobj,Mrs. Walker had packed us a big thermos of strong coffee.,,,
Chapter 47,DRIVING TO SELMA,strong,ADJ,strong,JJ,amod,Mrs. Walker had packed us a big thermos of strong coffee.,,,
Chapter 47,DRIVING TO SELMA,coffee,NOUN,coffee,NN,pobj,Mrs. Walker had packed us a big thermos of strong coffee.,,,
Chapter 47,DRIVING TO SELMA,Mr.,PROPN,mr.,NNP,compound,Mr. Walker dozed in the back seat.,,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,nsubj,Mr. Walker dozed in the back seat.,Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,dozed,VERB,doze,VBD,ROOT,Mr. Walker dozed in the back seat.,,,
Chapter 47,DRIVING TO SELMA,seat,NOUN,seat,NN,pobj,Mr. Walker dozed in the back seat.,,,
Chapter 47,DRIVING TO SELMA,Mr.,PROPN,mr.,NNP,compound,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,nsubj,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,woke,VERB,wake,VBD,ROOT,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,snort,NOUN,snort,NN,pobj,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,yelling,VERB,yell,VBG,advcl,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,Stop,VERB,stop,VB,xcomp,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,car,NOUN,car,NN,dobj,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,stop,VERB,stop,VB,conj,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,like,ADP,like,IN,mark,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,gon,VERB,gon,VBG,advcl,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,na,PART,na,TO,aux,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,help,VERB,help,VB,xcomp,"Mr. Walker woke up with a snort, yelling “Stop the car, stop the car,” over and over, like that was gonna help.",,,
Chapter 47,DRIVING TO SELMA,think,VERB,think,VBP,parataxis,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,Mr.,PROPN,mr.,NNP,compound,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,nsubj,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,touch,NOUN,touch,NN,dobj,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,fever,NOUN,fever,NN,pobj,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,cause,SCONJ,cause,IN,mark,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,started,VERB,start,VBD,advcl,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,crying,VERB,cry,VBG,xcomp,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,Praise,VERB,praise,VB,ROOT,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,Lord,PROPN,lord,NNP,dobj,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,annoying,ADJ,annoying,JJ,acomp,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,yelling,VERB,yell,VBG,pcomp,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,Stop,VERB,stop,VB,xcomp,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,car,NOUN,car,NN,dobj,"
	I think Mr. Walker might still have had a touch of fever, ‘cause he started crying, “Praise the Lord,” over and over again, and it was just about as annoying as yelling, “Stop the car.”",,,
Chapter 47,DRIVING TO SELMA,Got,VERB,got,VBP,ccomp," 
      “Gotta get to Selma,” Mr. Walker moaned from the back of the car.",,,
Chapter 47,DRIVING TO SELMA,ta,PART,ta,TO,aux," 
      “Gotta get to Selma,” Mr. Walker moaned from the back of the car.",,,
Chapter 47,DRIVING TO SELMA,Selma,PROPN,selma,NNP,pobj," 
      “Gotta get to Selma,” Mr. Walker moaned from the back of the car.",,Selma,GPE
Chapter 47,DRIVING TO SELMA,Mr.,PROPN,mr.,NNP,compound," 
      “Gotta get to Selma,” Mr. Walker moaned from the back of the car.",,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,nsubj," 
      “Gotta get to Selma,” Mr. Walker moaned from the back of the car.",Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,moaned,VERB,moan,VBD,ROOT," 
      “Gotta get to Selma,” Mr. Walker moaned from the back of the car.",,,
Chapter 47,DRIVING TO SELMA,car,NOUN,car,NN,pobj," 
      “Gotta get to Selma,” Mr. Walker moaned from the back of the car.",,,
Chapter 47,DRIVING TO SELMA,Mr.,PROPN,mr.,NNP,compound,Mr. Walker went back to sleep.,,,
Chapter 47,DRIVING TO SELMA,Walker,PROPN,walker,NNP,nsubj,Mr. Walker went back to sleep.,Mrs. Walker,Walker,PERSON
Chapter 47,DRIVING TO SELMA,went,VERB,go,VBD,ROOT,Mr. Walker went back to sleep.,,,
Chapter 47,DRIVING TO SELMA,sleep,NOUN,sleep,NN,pobj,Mr. Walker went back to sleep.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,parked,VERB,park,VBD,ccomp,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,car,NOUN,car,NN,dobj,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Mr.,PROPN,mr.,NNP,compound,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Walker,PROPN,walker,NNP,nsubj,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",Mrs. Walker,Walker,PERSON
Chapter 48,FLOUR AND HOT CHOCOLATE,went,VERB,go,VBD,ROOT,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,lobby,NOUN,lobby,NN,pobj,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,register,VERB,register,VB,advcl,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,test,NOUN,test,NN,pobj,"We parked the car out front, then Mr. Walker went into the lobby to register for the test.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Mr.,PROPN,mr.,NNP,compound,Mr. Walker was as smart as his daughter.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Walker,PROPN,walker,NNP,nsubj,Mr. Walker was as smart as his daughter.,Mrs. Walker,Walker,PERSON
Chapter 48,FLOUR AND HOT CHOCOLATE,smart,ADJ,smart,JJ,acomp,Mr. Walker was as smart as his daughter.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,his,PRON,his,PRP$,poss,Mr. Walker was as smart as his daughter.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,daughter,NOUN,daughter,NN,pobj,Mr. Walker was as smart as his daughter.,,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Right,ADV,right,RB,advmod,"Right when we finished with the sacks, Mr. Walker came out of the hotel.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,finished,VERB,finish,VBD,advcl,"Right when we finished with the sacks, Mr. Walker came out of the hotel.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,sacks,NOUN,sack,NNS,pobj,"Right when we finished with the sacks, Mr. Walker came out of the hotel.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Mr.,PROPN,mr.,NNP,compound,"Right when we finished with the sacks, Mr. Walker came out of the hotel.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,Walker,PROPN,walker,NNP,nsubj,"Right when we finished with the sacks, Mr. Walker came out of the hotel.",Mrs. Walker,Walker,PERSON
Chapter 48,FLOUR AND HOT CHOCOLATE,came,VERB,come,VBD,ROOT,"Right when we finished with the sacks, Mr. Walker came out of the hotel.",,,
Chapter 48,FLOUR AND HOT CHOCOLATE,hotel,NOUN,hotel,NN,pobj,"Right when we finished with the sacks, Mr. Walker came out of the hotel.",,,
Chapter 49,EMMA’S PLAN,Mama,PROPN,mama,NNP,nsubj,Mama said it wasn’t luck – it was Mrs. Walker.,,,
Chapter 49,EMMA’S PLAN,said,VERB,say,VBD,ccomp,Mama said it wasn’t luck – it was Mrs. Walker.,,,
Chapter 49,EMMA’S PLAN,luck,NOUN,luck,NN,acomp,Mama said it wasn’t luck – it was Mrs. Walker.,,,
Chapter 49,EMMA’S PLAN,Mrs.,PROPN,mrs.,NNP,compound,Mama said it wasn’t luck – it was Mrs. Walker.,,,
Chapter 49,EMMA’S PLAN,Walker,PROPN,walker,NNP,attr,Mama said it wasn’t luck – it was Mrs. Walker.,Mrs. Walker,Walker,PERSON
Chapter 55,WHERE’S MY PA?,Mrs.,PROPN,mrs.,NNP,compound,"
      “Would you go get Mrs. Walker?” asked Dr. Griffith.",,,
Chapter 55,WHERE’S MY PA?,Walker,PROPN,walker,NNP,dobj,"
      “Would you go get Mrs. Walker?” asked Dr. Griffith.",Mrs. Walker,Walker,PERSON
Chapter 55,WHERE’S MY PA?,asked,VERB,ask,VBD,ROOT,"
      “Would you go get Mrs. Walker?” asked Dr. Griffith.",,,
Chapter 55,WHERE’S MY PA?,Dr.,PROPN,dr.,NNP,compound,"
      “Would you go get Mrs. Walker?” asked Dr. Griffith.",,,
Chapter 55,WHERE’S MY PA?,Griffith,PROPN,griffith,NNP,dobj,"
      “Would you go get Mrs. Walker?” asked Dr. Griffith.",Dr. Griffith,Griffith,PERSON
Chapter 55,WHERE’S MY PA?,Best,ADJ,good,JJS,advmod,Best get Mrs. Walker.,,,
Chapter 55,WHERE’S MY PA?,Mrs.,PROPN,mrs.,NNP,compound,Best get Mrs. Walker.,,,
Chapter 55,WHERE’S MY PA?,Walker,PROPN,walker,NNP,dobj,Best get Mrs. Walker.,Mrs. Walker,Walker,PERSON
Chapter 55,WHERE’S MY PA?,putting,VERB,put,VBG,ROOT," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,,
Chapter 55,WHERE’S MY PA?,nail,NOUN,nail,NN,dobj," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,,
Chapter 55,WHERE’S MY PA?,Mrs.,PROPN,mrs.,NNP,compound," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,,
Chapter 55,WHERE’S MY PA?,Walker,PROPN,walker,NNP,nsubj," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",Mrs. Walker,Walker,PERSON
Chapter 55,WHERE’S MY PA?,Emma,PROPN,emma,NNP,conj," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,Emma,PERSON
Chapter 55,WHERE’S MY PA?,Mayor,PROPN,mayor,NNP,compound," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,,
Chapter 55,WHERE’S MY PA?,Davidson,PROPN,davidson,NNP,conj," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,Davidson,PERSON
Chapter 55,WHERE’S MY PA?,came,VERB,come,VBD,advcl," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,,
Chapter 55,WHERE’S MY PA?,running,VERB,run,VBG,advcl," 
      He was just putting in the last nail when Mrs. Walker, Emma, and Mayor Davidson came running.",,,
Chapter 55,WHERE’S MY PA?,body,NOUN,body,NN,dobj," 
      “How’d you get the body down?” asked Mrs. Walker.",,,
Chapter 55,WHERE’S MY PA?,asked,VERB,ask,VBD,ROOT," 
      “How’d you get the body down?” asked Mrs. Walker.",,,
Chapter 55,WHERE’S MY PA?,Mrs.,PROPN,mrs.,NNP,compound," 
      “How’d you get the body down?” asked Mrs. Walker.",,,
Chapter 55,WHERE’S MY PA?,Walker,PROPN,walker,NNP,dobj," 
      “How’d you get the body down?” asked Mrs. Walker.",Mrs. Walker,Walker,PERSON
Chapter 55,WHERE’S MY PA?,Mrs.,PROPN,mrs.,NNP,compound," 
      Mrs. Walker took a deep breath.",,,
Chapter 55,WHERE’S MY PA?,Walker,PROPN,walker,NNP,nsubj," 
      Mrs. Walker took a deep breath.",Mrs. Walker,Walker,PERSON
Chapter 55,WHERE’S MY PA?,took,VERB,take,VBD,ROOT," 
      Mrs. Walker took a deep breath.",,,
Chapter 55,WHERE’S MY PA?,deep,ADJ,deep,JJ,amod," 
      Mrs. Walker took a deep breath.",,,
Chapter 55,WHERE’S MY PA?,breath,NOUN,breath,NN,dobj," 
      Mrs. Walker took a deep breath.",,,
Chapter 55,WHERE’S MY PA?, ,SPACE, ,_SP,dep," Mrs. Walker glanced at the cell once more, then turned and left the room.",,,
Chapter 55,WHERE’S MY PA?,Mrs.,PROPN,mrs.,NNP,compound," Mrs. Walker glanced at the cell once more, then turned and left the room.",,,
Chapter 55,WHERE’S MY PA?,Walker,PROPN,walker,NNP,nsubj," Mrs. Walker glanced at the cell once more, then turned and left the room.",Mrs. Walker,Walker,PERSON
Chapter 55,WHERE’S MY PA?,glanced,VERB,glance,VBD,ROOT," Mrs. Walker glanced at the cell once more, then turned and left the room.",,,
Chapter 55,WHERE’S MY PA?,cell,NOUN,cell,NN,pobj," Mrs. Walker glanced at the cell once more, then turned and left the room.",,,
Chapter 55,WHERE’S MY PA?,turned,VERB,turn,VBD,dep," Mrs. Walker glanced at the cell once more, then turned and left the room.",,,
Chapter 55,WHERE’S MY PA?,left,VERB,leave,VBD,conj," Mrs. Walker glanced at the cell once more, then turned and left the room.",,,
Chapter 55,WHERE’S MY PA?,room,NOUN,room,NN,dobj," Mrs. Walker glanced at the cell once more, then turned and left the room.",,,
Chapter 55,WHERE’S MY PA?,Mrs.,PROPN,mrs.,NNP,compound,"Mrs. Walker hurried down the stairs, finally catching up with him.",,,
